"Param","Effect"
"Recruitment",0.070395585211735
"Recruitment",0.0139225018821442
"Recruitment",0.0336936016342704
"Recruitment",0.103502696013849
"Recruitment",0.124120116039148
"Recruitment",0.0527315723831816
"Recruitment",0.042474886868284
"Recruitment",0.0370036477283755
"Recruitment",0.725512769727465
"Recruitment",0.0485052885795589
"Recruitment",0.231384974928282
"Recruitment",0.0417686971742021
"Recruitment",0.0732821988460794
"Recruitment",0.159223369705913
"Recruitment",0.111114214745717
"Recruitment",0.0244933259488265
"Recruitment",0.0958330998386598
"Recruitment",0.136758619908324
"Recruitment",0.0831795644505028
"Recruitment",0.0266201872748533
"Recruitment",0.0328593301970962
"Recruitment",0.0438529658899353
"Recruitment",0.140496459633607
"Recruitment",0.0267145895075181
"Recruitment",0.0267093029980866
"Recruitment",0.0759212670016075
"Recruitment",0.0507136014139046
"Recruitment",0.0283128175968458
"Recruitment",0.121717053276705
"Recruitment",0.0566997834908552
"Recruitment",0.0911649385979638
"Recruitment",0.0295173781694829
"Recruitment",0.0533230876308751
"Recruitment",0.0681134025223299
"Recruitment",0.0770557570689968
"Recruitment",0.0244856606707531
"Recruitment",0.201591656998435
"Recruitment",0.219186030087029
"Recruitment",0.0446727656837662
"Recruitment",0.120955899180149
"Recruitment",0.0590829667916627
"Recruitment",0.048438574074411
"Recruitment",0.0754746761468461
"Recruitment",0.0380437395454491
"Recruitment",0.0236799385189114
"Recruitment",0.330877625157627
"Recruitment",0.212634680421379
"Recruitment",0.248434475775798
"Recruitment",0.0309949276870068
"Recruitment",0.0510885459066661
"Recruitment",0.127643109504954
"Recruitment",0.229162753219192
"Recruitment",0.0404082776901512
"Recruitment",0.0164477224974391
"Recruitment",0.19616641961306
"Recruitment",0.137266660746023
"Recruitment",0.0415010577760074
"Recruitment",0.0511103717521874
"Recruitment",0.0464930468079689
"Recruitment",0.094968307609264
"Recruitment",0.434634220297475
"Recruitment",0.048438574074411
"Recruitment",0.0871391184826676
"Recruitment",0.0668742185177301
"Recruitment",0.0316649949831692
"Recruitment",0.0693403816223457
"Recruitment",0.0308662242755432
"Recruitment",0.129067120648432
"Recruitment",0.0536176022816516
"Recruitment",0.0694700572419638
"Recruitment",0.129332229032939
"Recruitment",0.0295344654291298
"Recruitment",0.0610570761793571
"Recruitment",0.0796128526834281
"Recruitment",0.0300078799382207
"Recruitment",0.0281784459983457
"Recruitment",0.0841043076761598
"Recruitment",0.0477462142735951
"Recruitment",0.0662979688034006
"Recruitment",0.0286130341971836
"Recruitment",0.0646686582743385
"Recruitment",0.130700007224097
"Recruitment",0.149970376477557
"Recruitment",0.086677574576861
"Recruitment",0.54781940683439
"Recruitment",0.0505874252651582
"Recruitment",0.0316239658574947
"Recruitment",0.0172016902198899
"Recruitment",0.72010620482847
"Recruitment",0.0249644998053354
"Recruitment",0.066720893962634
"Recruitment",0.0649564339904648
"Recruitment",0.889291414593239
"Recruitment",0.0553263898844094
"Recruitment",0.247552483085772
"Recruitment",0.0520210549607734
"Recruitment",0.0521042052407643
"Recruitment",0.21525151579282
"Recruitment",0.0563737130994525
"Recruitment",0.14479329518588
"Recruitment",0.0717635722505274
"Recruitment",0.0901975879627416
"Recruitment",0.0886724676624858
"Recruitment",0.0229644233765369
"Recruitment",0.0388292272834788
"Recruitment",0.026275418362188
"Recruitment",0.0388203210140529
"Survival",0.00868910252199897
"Survival",0.015445586243967
"Survival",0.0314574677507928
"Survival",0.0337798935473728
"Survival",0.00850192771871542
"Survival",0.00619160741310354
"Survival",0.00577773891294485
"Survival",0.0152955703243517
"Survival",0.0112276548307058
"Survival",0.0152015825940484
"Survival",0.0214573749565117
"Survival",0.0111404282373337
"Survival",0.014103569754854
"Survival",0.00808568317332025
"Survival",0.00915258498711181
"Survival",0.0172455458111613
"Survival",0.0392509678264714
"Survival",0.0147160386982585
"Survival",0.00811495390427975
"Survival",0.0191969794000691
"Survival",0.00791318193384454
"Survival",0.0071617669845903
"Survival",0.0094285823728861
"Survival",0.00692053379146198
"Survival",0.00673092504037097
"Survival",0.0207405146159925
"Survival",0.00689007043949697
"Survival",0.0471250327953254
"Survival",0.00517583651426244
"Survival",0.00600858750667257
"Survival",0.01881215767039
"Survival",0.00941172169152509
"Survival",0.00998414907781131
"Survival",0.00827666728359892
"Survival",0.0190678036385576
"Survival",0.0500642322841306
"Survival",0.0214573749565117
"Survival",0.00986450095238942
"Survival",0.0156288664425563
"Survival",0.0306013110402306
"Survival",0.012072782323825
"Survival",0.00893187847585251
"Survival",0.0237145546312534
"Survival",0.00278511816019395
"Survival",0.011532379203176
"Survival",0.0316850405840403
"Survival",0.0138109955687634
"Survival",0.0095893759082093
"Survival",0.040956953479393
"Survival",0.0110218269717387
"Survival",0.00893699789646851
"Survival",0.00518901385211013
"Survival",0.0100634570520971
"Survival",0.00482252276629087
"Survival",0.00848848419222679
"Survival",0.0112473479712927
"Survival",0.0182663026166903
"Survival",0.0427086326494445
"Survival",0.0469667834170193
"Survival",0.0145423720955033
"Survival",0.0306847829594167
"Survival",0.0104519853280388
"Survival",0.00499511119217287
"Survival",0.0277193396020999
"Survival",0.00762911050623517
"Survival",0.0170008383179447
"Survival",0.0109807144782134
"Survival",0.0101748936453775
"Survival",0.00829746344643239
"Survival",0.00878088977258746
"Survival",0.00844308706824586
"Survival",0.0120872672808177
"Survival",0.00954304441974915
"Survival",0.0101637680565275
"Survival",0.0199022189110281
"Survival",0.00926807898034915
"Survival",0.00453564254093021
"Survival",0.00720729089567811
"Survival",0.00344799332483234
"Survival",0.0266709859265177
"Survival",0.0229793511819565
"Survival",0.0189756691848467
"Survival",0.00797149896507755
"Survival",0.0213529005887999
"Survival",0.00370025908844477
"Survival",0.0236895073319381
"Survival",0.0247510379823513
"Survival",0.0100346953890438
"Survival",0.0091118235132161
"Survival",0.0113304871596215
"Survival",0.00910801188624281
"Survival",0.00742836619772585
"Survival",0.0134758394781225
"Survival",0.0084793994041108
"Survival",0.0108889474482512
"Survival",0.0212211613251563
"Survival",0.0169460243961787
"Survival",0.0139662215241867
"Survival",0.0191673290107424
"Survival",0.00537354109311476
"Survival",0.00942128609964826
"Survival",0.0158341137345946
"Survival",0.0049128707891489
"Survival",0.00810628803644072
"Survival",0.0203422235645082
"Survival",0.0128625994167123
"Survival",0.0136297513615571
"Survival",0.007255473102546
"Survival",0.0234347344227735
"Survival",0.0301968025075237
"Survival",0.00866106290922354
"Survival",0.0308276061122801
"Survival",0.00934028490454504
"Survival",0.00649248190493933
"Survival",0.0107168063638207
"Survival",0.0241657812665275
"Survival",0.00690185108517073
"Survival",0.0154091277599292
"Survival",0.037557799363115
"Survival",0.0133418025576651
"Survival",0.0102151871264857
"Survival",0.0109727451802882
"Survival",0.013092828636159
"Survival",0.0176501216509839
"Survival",0.00479735016106747
"Survival",0.0204535315710477
"Survival",0.0398704702152946
"Survival",0.00821746938055476
"Survival",0.0112923724989444
"Survival",0.0280197849587376
"Survival",0.0108477996904341
"Survival",0.0138247193564956
"Survival",0.0142647643830113
"Survival",0.0151160517494082
"Survival",0.0088966417690392
"Survival",0.014569547358647
"Survival",0.0061476490926194
"Survival",0.0102345770071566
"Survival",0.0176045630083123
"Survival",0.0230185970617383
"Survival",0.013378555604079
"Survival",0.0172353222374532
"Survival",0.0280866889138535
"Survival",0.0168659692607019
"Survival",0.00852436186014252
"Survival",0.0158063866598058
"Survival",0.0212876793193779
"Survival",0.0113711857614788
"Survival",0.0286847991329041
"Survival",0.0379060041851585
"Survival",0.00766379263197564
"Survival",0.0461976911469478
"Survival",0.0119124678180508
"Survival",0.0183435194997445
"Survival",0.0111713115126471
"Survival",0.044988688919443
"Survival",0.00664938222485377
"Survival",0.0187421401148088
"Survival",0.00803593680882917
"Survival",0.0249236373703896
"Survival",0.0183982981217927
"Survival",0.0245883212535088
"Survival",0.0180349944129659
"Survival",0.0242353294368346
"Survival",0.00553535556307048
"Survival",0.00853702545051893
"Survival",0.01277409869925
"Survival",0.0110412402337559
"Survival",0.0665298190016016
"Survival",0.0226304913774085
"Survival",0.00984548607588799
"Survival",0.0160185547483787
"Survival",0.00511610175394034
"Survival",0.00589834154580195
"Survival",0.0227217814680741
"Survival",0.00971988996929148
"Survival",0.00803375771592783
"Survival",0.0121033922500387
"Survival",0.0195052315182579
"Survival",0.00579318703603067
"Survival",0.0110489189743163
"Survival",0.00744453429799085
"Survival",0.0111523078743907
"Survival",0.00952528743972978
"Survival",0.030945636236162
"Survival",0.00842328282709757
"Survival",0.00873135962143342
"Survival",0.0102789691256758
"Survival",0.00822446250414776
"Survival",0.0498249381974421
"Survival",0.017497756260572
"Survival",0.0120039783719188
"Survival",0.0133874607252764
"Survival",0.0174097627080382
"Survival",0.0132185305240242
"Survival",0.0134821901574099
"Survival",0.00981365710688543
"Survival",0.0138242397607901
"Survival",0.00959348710983093
"Survival",0.0102959193687873
"Survival",0.024025989556131
"Survival",0.0121806449220234
"Survival",0.0206103535037844
"Survival",0.00709421525891916
"Survival",0.0463296149892775
"Survival",0.0157998886479732
"Survival",0.0306282484759812
"Survival",0.00698984273234226
"Survival",0.00878971021587582
"Survival",0.00294119864601283
"Survival",0.0423284703437693
"Survival",0.0123736720987563
"Survival",0.0176688188045673
"Survival",0.0134758394781225
"Survival",0.0142667955071899
"Survival",0.00782339238109267
"Survival",0.0423097169397035
"Survival",0.0289876554820804
"Survival",0.0139360741065075
"Survival",0.0119688081684165
"Survival",0.00795240198748615
"Survival",0.00981768208294678
"Survival",0.0123627969151908
"Survival",0.00890209846754006
"Survival",0.118477791743884
"Survival",0.0227829262399641
"Survival",0.0166203092082433
"Survival",0.0117647631334174
"Survival",0.0117977340572722
"Survival",0.0122244224121904
"Survival",0.00370025908844477
"Survival",0.00826267376782401
"Survival",0.0120872672808177
"Survival",0.0110721672588211
"Survival",0.00868628095370938
"Survival",0.00836951295724364
"Survival",0.0115706294363144
"Survival",0.0190227511053782
"Survival",0.0151520007336689
"Survival",0.0146776636798417
"Survival",0.00489741958840858
"Survival",0.0102959193687873
"Survival",0.0127012596056669
"Survival",0.00847004510835848
"Survival",0.0377513120609584
"Survival",0.0094018043008688
"Survival",0.00868492782823246
"Survival",0.00997948354097764
"Survival",0.00976221712077552
"Survival",0.0129447256901771
"Survival",0.00610819002928293
"Survival",0.0123591035150622
"Survival",0.00987335065580951
"Survival",0.00780564288795764
"Survival",0.0167066596669351
"Survival",0.0229216235921115
"Survival",0.0100327739986618
"Survival",0.00690390389747751
"Survival",0.0150754826515979
"Survival",0.00472404575654274
"Survival",0.00516856420894004
"Survival",0.00933124297411615
"Survival",0.0166348719587305
"Survival",0.00646329375343204
"Survival",0.019137952937428
"Survival",0.00878823724578325
"Survival",0.00564039208230939
"Survival",0.0160309652453069
"Survival",0.00644209408085538
"Survival",0.0117668391687373
"Survival",0.0090433284210257
"Survival",0.00783166797373685
"Survival",0.0186041865109859
"Survival",0.00636211204892559
"Survival",0.00934898111667838
"Survival",0.0330083651293254
"Survival",0.0101332377633644
"Survival",0.0243428312458236
"Survival",0.0241657812665275
"Survival",0.0236796224046823
"Survival",0.0123569141364599
"Survival",0.0107414541362409
"Survival",0.010244764335015
"Survival",0.0195241598367731
"Survival",0.00696634471207361
"Survival",0.0485895237800754
"Survival",0.0118438608221077
"Survival",0.00924171432320938
"Survival",0.0208043742409223
"Survival",0.0149781715006629
"Survival",0.00707809574277051
"Survival",0.0602672070921437
"Survival",0.0159981273340362
"Survival",0.0247510379823513
"Survival",0.00764426836132683
"Survival",0.0137456211519109
"Survival",0.0123671864379505
"Survival",0.00730307713484375
"Survival",0.0156563019434929
"Survival",0.0137530032452892
"Survival",0.0176509306432817
"Survival",0.0130373272220578
"Survival",0.0157212955723734
"Survival",0.0356555032566999
"Survival",0.0168138711606251
"Survival",0.00753990945375565
"Survival",0.02090339039239
"Survival",0.0107172678324688
"Survival",0.00669649311268275
"Survival",0.00741407413867506
"Survival",0.015787206761476
"Survival",0.00785094679058536
"Survival",0.00514865223925288
"Survival",0.0181013353532603
"Survival",0.0209810946451787
"Survival",0.00797947833928456
"Survival",0.0855324166537456
"Survival",0.0124114838884882
"Survival",0.0648231478474303
"Survival",0.0143552750734474
"Survival",0.00983524650730529
"Survival",0.00773971148146754
"Survival",0.0469667834170193
"Survival",0.0139203406661993
"Survival",0.062192936481341
"Survival",0.059185754300642
"Survival",0.0271754817621053
"Survival",0.0123000080975089
"Survival",0.0082493289770675
"Survival",0.00709138299757061
"Survival",0.00762115739222656
"Survival",0.0602672070921437
"Survival",0.0145516360085251
"Survival",0.0195757959499918
"Survival",0.00934898111667838
"Survival",0.0137401692417562
"Survival",0.00986392861925388
"Survival",0.00900929128295789
"Survival",0.00926832061013556
"Survival",0.00985215077637622
"Survival",0.00944224054958127
"Survival",0.00901873547656008
"Survival",0.0580781885458369
"Survival",0.0133571422680213
"Survival",0.0128145904660143
"Survival",0.0186967871979607
"Survival",0.0184850378133801
"Survival",0.0110028986886343
"Survival",0.0126131743044099
"Survival",0.00987075523571096
"Survival",0.00893958117442346
"Survival",0.00925996197335945
"Survival",0.00710658001678537
"Survival",0.0226079393460838
"Survival",0.0210738935000303
"Survival",0.0190413032162584
"Survival",0.0107610307579256
"Survival",0.0114778362507876
"Survival",0.00897982387771537
"Survival",0.00710371191459112
"Survival",0.0161009935887691
"Survival",0.0136909297040244
"Survival",0.00828542179770236
"Survival",0.021396599578669
"Survival",0.0329169087414172
"Survival",0.0185044299195009
"Survival",0.00744453429799085
"Survival",0.0122404495201168
"Survival",0.0147792407844457
"Survival",0.0191358717495082
"Survival",0.00896801135622404
"Survival",0.0177515174325886
"Survival",0.00746301992941259
"Survival",0.00604199737242575
"Survival",0.00878445778316888
"Survival",0.00939954669121169
"Survival",0.0059749702146629
"Survival",0.0102735615195551
"Survival",0.0306804394262415
"Survival",0.0175614705179327
"Survival",0.00969407131772407
"Survival",0.0247344818157708
"Survival",0.0314130311190505
"Survival",0.0123686854154272
"Survival",0.0189635105354641
"Survival",0.00512454750197738
"Survival",0.0167099070158971
"Survival",0.0319044226861412
"Survival",0.00693217951789058
"Survival",0.0392509678264714
"Survival",0.0130727918745488
"Survival",0.0055382243300968
"Survival",0.0255719530093797
"Survival",0.00733310990717242
"Survival",0.00663144893099687
"Survival",0.00719008348935768
"Survival",0.0186151249274585
"Survival",0.00729717965367875
"Survival",0.00418643683680145
"Survival",0.0172387890158442
"Survival",0.00423001127636712
"Survival",0.0399183846636815
"Survival",0.00982881299179706
"Survival",0.0260755456399423
"Survival",0.0142938715886069
"Survival",0.00831494700748832
"Survival",0.0204681301819596
"Survival",0.00783988700703947
"Survival",0.00730345988652463
"Survival",0.0117679541772259
"Survival",0.00823858689180361
"Survival",0.0226502919031798
"Survival",0.0580104989950301
"Survival",0.0928210664826075
"Survival",0.0116245065214167
"Survival",0.022658052371212
"Survival",0.0120578490874105
"Survival",0.0161589811296869
"Survival",0.00779028212124812
"Survival",0.0182119266807112
"Survival",0.0210321351449701
"Survival",0.015187180382696
"Survival",0.0115295900687798
"Survival",0.0196770648968433
"Survival",0.0146669178971908
"Survival",0.0106409140517525
"Survival",0.0119834524063074
"Survival",0.0132142562279092
"Survival",0.012046606645421
"Survival",0.0225895064312704
"Survival",0.007312125090377
"Survival",0.0157666468509108
"Survival",0.0126189395930486
"Survival",0.0206376705938305
"Survival",0.00853056888604701
"Survival",0.00565358447496715
"Survival",0.010076689245256
"Survival",0.0173067656193807
"Survival",0.0137483248879463
"Survival",0.0135472135865706
"Survival",0.0176875105381383
"Survival",0.0219306795200667
"Survival",0.0163728196529876
"Survival",0.0156086571428715
"Survival",0.0213801490233269
"Survival",0.00840957840406199
"Survival",0.0078022442937401
"Survival",0.0166315478599348
"Survival",0.00762141118734961
"Survival",0.0200879168814377
"Survival",0.0349239771333186
"Survival",0.0115737724221497
"Survival",0.0161656267645546
"Survival",0.00649514437594404
"Survival",0.0195212333985296
"Survival",0.0148810271188757
"Survival",0.0100503335021259
"Survival",0.0193314499233181
"Survival",0.0141580177321851
"Survival",0.0478850007534919
"Survival",0.0528475199163949
"Survival",0.0111669940438548
"Survival",0.0132185305240242
"Survival",0.015586690818696
"Survival",0.00601843748676297
"Survival",0.0258826576848237
"Survival",0.00769776574253768
"Survival",0.00921883588550789
"Survival",0.00649569182724136
"Survival",0.0168218497862929
"Survival",0.0146377424415045
"Survival",0.00954142466507457
"Survival",0.0233926092722714
"Survival",0.00852678455750675
"Survival",0.0130502382759243
"Survival",0.0462511781564797
"Survival",0.00726592771300225
"Survival",0.010326704652434
"Survival",0.0106636787333375
"Survival",0.00896774481837864
"Survival",0.0174057585884395
"Survival",0.0154487856226439
"Survival",0.0138247193564956
"Survival",0.0131759305217811
"Survival",0.0235822930235613
"Survival",0.00431103774942452
"Survival",0.0259886729031534
"Survival",0.00424458683529861
"Survival",0.0134457662286494
"Survival",0.0110098002984796
"Survival",0.00480027929365013
"Survival",0.00787002277131095
"Survival",0.0604573410638238
"Survival",0.0147761433620482
"Survival",0.00626126977430455
"Survival",0.00986450095238942
"Survival",0.0163802107732607
"Survival",0.0352021234534701
"Survival",0.0228802807195681
"Survival",0.0188254043223499
"Survival",0.0174969403662627
"Survival",0.0139720383698241
"Survival",0.0158095864413781
"Survival",0.00671363177259624
"Survival",0.0325372127518311
"Survival",0.00693418323280474
"Survival",0.0106816298667333
"Survival",0.00689988631302554
"Survival",0.00619622652918875
"Survival",0.0117103992817715
"Survival",0.010593750849481
"Survival",0.0129938851196398
"Survival",0.00434018075717379
"Survival",0.00643905529196584
"Survival",0.00834074720350098
"Survival",0.0358924258871711
"Survival",0.0303680022860379
"Survival",0.0107782556293283
"Survival",0.033209265734737
"Survival",0.035767046119396
"Survival",0.0928210664826075
"Survival",0.0157519072870193
"Survival",0.00867988536569764
"Survival",0.00975001888671605
"Survival",0.0259644806701385
"Survival",0.00759675702757273
"Survival",0.00999503265867885
"Survival",0.0239742823955159
"Survival",0.0213964715241365
"Survival",0.0100944318304905
"Survival",0.0117405578568291
"Survival",0.0115492390133828
"Survival",0.0165163004472819
"Survival",0.0109439843382298
"Survival",0.0109379499685502
"Survival",0.00689007043949697
"Survival",0.0138671909239396
"Survival",0.0154806076710118
"Survival",0.0123954867174187
"Survival",0.00504065867702812
"Survival",0.0175335850960838
"Survival",0.0236094494673177
"Survival",0.0194769437651151
"Survival",0.00786123051993576
"Survival",0.00963387510215337
"Survival",0.0382461221265587
"Survival",0.0153638162686525
"Survival",0.0134218227081529
"Survival",0.0241856912051795
"Survival",0.0115248439235731
"Survival",0.00836678488997614
"Survival",0.00775967433825903
"Survival",0.0129337900948873
"Survival",0.00605051885653875
"Survival",0.0144191830262086
"Survival",0.0117529285905561
"Survival",0.018526253891603
"Survival",0.0237226979231033
"Survival",0.0102576854285251
"Survival",0.00971573049603682
"Survival",0.0107975942937512
"Survival",0.0107818040723198
"Survival",0.0313105754304742
"Survival",0.0147160386982585
"Survival",0.00880079950786211
"Survival",0.00914537822917413
"Survival",0.006390359422269
"Survival",0.0193507119874572
"Survival",0.052528596055397
"Survival",0.0175025601026552
"Survival",0.0402197290024288
"Survival",0.0267147718762994
"Survival",0.0164175087501748
"Survival",0.0284247504563107
"Survival",0.00887625200972155
"Survival",0.00344884680949517
"Survival",0.00847432087382963
"Survival",0.019046151287087
"Survival",0.01041767526528
"Survival",0.0123001970908561
"Survival",0.0252717508401634
"Survival",0.0117193336995546
"Survival",0.00352394892370438
"Survival",0.0107185090890824
"Survival",0.0192577598672649
"Survival",0.0071505814644763
"Survival",0.00934709266283574
"Survival",0.0211325090502902
"Survival",0.0125555035518835
"Survival",0.00787848963389597
"Survival",0.0116930519847315
"Survival",0.0104703147958183
"Survival",0.0117757275664793
"Survival",0.0198071813374688
"Survival",0.0109638820209094
"Survival",0.00956021468186828
"Survival",0.0608950665822299
"Survival",0.0228802807195681
"Survival",0.0253779225309335
"Survival",0.109866342618795
"Survival",0.00584378331582389
"Survival",0.0167441462913505
"Survival",0.00415247665755753
"Survival",0.0127540936769289
"Survival",0.0107626590109489
"Survival",0.01401603097897
"Survival",0.00736373696834452
"Survival",0.0139770603264389
"Survival",0.00878560371954227
"Survival",0.00951846915578763
"Survival",0.00857231066636874
"Survival",0.0137456211519109
"Survival",0.0148137867613504
"Survival",0.0172196934459454
"Survival",0.0241250659694797
"Survival",0.00583133335916517
"Survival",0.0236840468863607
"Survival",0.0112573871214462
"Survival",0.00877831112098817
"Survival",0.00999938378810367
"Survival",0.0102760239455043
"Survival",0.00801903106235284
"Survival",0.0541965353305352
"Survival",0.00602957934685902
"Survival",0.00927770831674586
"Survival",0.00617433584507171
"Survival",0.0260471613951225
"Survival",0.00747144801602296
"Survival",0.0176509306432817
"Survival",0.012465704382262
"Survival",0.00505432642699124
"Survival",0.00553841840814946
"Survival",0.0110283852645303
"Survival",0.0167136691850707
"Survival",0.0193988311079696
"Survival",0.0138521619227993
"Survival",0.00633554121652133
"Survival",0.0112875148573435
"Survival",0.00781136083794465
"Survival",0.0287496822335438
"Survival",0.0250319688150927
"Survival",0.007780345637981
"Survival",0.0078143435358544
"Survival",0.0198749027719093
"Survival",0.0109727451802882
"Survival",0.0204652810052474
"Survival",0.0235102445512521
"Survival",0.0325694842882035
"Survival",0.0159809390888361
"Survival",0.0223921044547171
"Survival",0.0199717111484593
"Survival",0.0163253431309004
"Survival",0.00822459668345426
"Survival",0.0111044326766363
"Survival",0.0056995887045567
"Survival",0.00713464285856309
"Survival",0.0385766236552501
"Survival",0.00488678867063565
"Survival",0.0160113450149746
"Survival",0.0133809563381373
"Survival",0.0122472887666019
"Survival",0.0540826530251829
"Survival",0.017899169341139
"Survival",0.0142175622969866
"Survival",0.0533226614239208
"Survival",0.0915776304489581
"Survival",0.00670248736417058
"Survival",0.00528610436271413
"Survival",0.0125849211955243
"Survival",0.00956999162153466
"Survival",0.00269925501931466
"Survival",0.00845232217173243
"Survival",0.013130769732536
"Survival",0.0118160819568173
"Survival",0.0057557057201361
"Survival",0.0177776678761768
"Survival",0.00244212462800985
"Survival",0.0102996431599954
"Survival",0.00736080890983374
"Survival",0.0470797141534351
"Survival",0.00831319996078997
"Survival",0.0115900831634286
"Survival",0.00847658445049852
"Survival",0.0213476283735177
"Survival",0.0221045068691816
"Survival",0.00691813000059438
"Survival",0.00667460167149837
"Survival",0.00348620748824379
"Survival",0.0096840558987485
"Survival",0.00566306409389682
"Survival",0.00694567362718758
"Survival",0.0462145271710578
"Survival",0.0147279787431046
"Survival",0.0118244363860833
"Survival",0.040956953479393
"Survival",0.00452281732176394
"Survival",0.0056523494622756
"Survival",0.0103196971321673
"Survival",0.00308536555723517
"Survival",0.010387161984472
"Survival",0.00641020184239768
"Survival",0.0239398168118045
"Survival",0.00610341808508452
"Survival",0.0115051793782437
"Survival",0.0130321854756403
"Survival",0.00383660554553765
"Survival",0.00676212246488319
"Survival",0.0194446640812594
"Survival",0.0253078432347435
"Survival",0.0141894410746789
"Survival",0.0321998698700531
"Survival",0.00470778443153977
"Survival",0.0167709301334598
"Survival",0.00506794289972597
"Survival",0.0077671054807031
"Survival",0.0065540633080371
"Survival",0.00805081092663593
"Survival",0.0393687701964652
"Survival",0.00974551173671831
"Survival",0.00848372624391024
"Survival",0.01890307403799
"Survival",0.0107876081789729
"Survival",0.0229382668817542
"Survival",0.00866728189976865
"Survival",0.00488366913416116
"Survival",0.0279951269980075
"Survival",0.0135970550299658
"Survival",0.0215471872191089
"Survival",0.00553184283538545
"Survival",0.0161657315484023
"Survival",0.0160037635706197
"Survival",0.010216769169757
"Survival",0.0048995177968456
"Survival",0.023240462088625
"Survival",0.0243392796442579
"Survival",0.0158692308238936
"Survival",0.0148258495483244
"Survival",0.0153143467160201
"Survival",0.0150865070700002
"Survival",0.0120744837763181
"Survival",0.0129024028661975
"Survival",0.00726708786945194
"Survival",0.0255719530093797
"Survival",0.00699215154357958
"Survival",0.0207584641416567
"Survival",0.0219876487192729
"Survival",0.00858951715887787
"Survival",0.0279855407770048
"Survival",0.0161391679846357
"Survival",0.0107185090890824
"Survival",0.0159840497376628
"Survival",0.0205382735720419
"Survival",0.0377513120609584
"Survival",0.0328736870018743
"Survival",0.0131070530099284
"Survival",0.0350312638238057
"Survival",0.0124104205668979
"Survival",0.0152539489191723
"Survival",0.00907219009885745
"Survival",0.0304078084612297
"Survival",0.0311286749904815
"Survival",0.0408424061782883
"Survival",0.0116484639869395
"Survival",0.00954304441974915
"Survival",0.0484803055891583
"Survival",0.0265669930677961
"Survival",0.0109424474565676
"Survival",0.0113373812816082
"Survival",0.0202249556573233
"Survival",0.00649012647099771
"Survival",0.0228936105043529
"Survival",0.0127718117051357
"Survival",0.0411991300639513
"Survival",0.00656774920453298
"Survival",0.0160948958272844
"Survival",0.0123469015533275
"Survival",0.0116883789401473
"Survival",0.0106911106084507
"Survival",0.00517969050792275
"Survival",0.00815031794746165
"Survival",0.00492415110908533
"Survival",0.0495949192294348
"Survival",0.00956259868721151
"Survival",0.0242345574605399
"Survival",0.0127723283075314
"Survival",0.0166661412382873
"Survival",0.0132521120882933
"Survival",0.00561276635085016
"Survival",0.00645983859556324
"Survival",0.00863982731207108
"Survival",0.00638880623255436
"Survival",0.00752081437129575
"Survival",0.0123954867174187
"Survival",0.0580781885458369
"Survival",0.0110902916598685
"Survival",0.0237422178270202
"Survival",0.00829746344643239
"Survival",0.0409311587360213
"Survival",0.0205364362183387
"Survival",0.00606349998935659
"Survival",0.01285834703036
"Survival",0.0421258154712847
"Survival",0.0257908410624704
"Survival",0.0253155827846915
"Survival",0.0161292344751035
"Survival",0.0117482736677768
"Survival",0.00674070032525466
"Survival",0.0185089275785855
"Survival",0.0115827994770291
"Survival",0.0170633702977951
"Survival",0.0292941004074947
"Survival",0.0145301080775181
"Survival",0.0140608341207607
"Survival",0.0150263877588055
"Survival",0.00378303265635051
"Survival",0.00993324014697582
"Survival",0.0166241468251979
"Survival",0.00723310611929863
"Survival",0.0238406085653376
"Survival",0.00722994952258113
"Survival",0.0169411834148251
"Survival",0.00764736172902281
"Survival",0.007824234694881
"Survival",0.0166755770318196
"Survival",0.0136349082969981
"Survival",0.00996069463954554
"Survival",0.0110721104848249
"Survival",0.00879479182329242
"Survival",0.00956058641634564
"Survival",0.0141459079438153
"Survival",0.0130790200689146
"Survival",0.00785918680422189
"Survival",0.0234347344227735
"Survival",0.00565831672028949
"Survival",0.00630201488392531
"Survival",0.00870721472382488
"Survival",0.0110057813001804
"Survival",0.00882808287352172
"Survival",0.019890236512273
"Survival",0.0226079393460838
"Survival",0.0250617211627577
"Survival",0.00921883588550789
"Survival",0.00763775062724097
"Survival",0.0252056321599727
"Survival",0.00849011361739077
"Survival",0.0227994357645857
"Survival",0.0273408053651407
"Survival",0.0243164254851411
"Survival",0.0231556103179055
"Survival",0.0156844435673044
"Survival",0.0162559641114718
"Survival",0.0149060067512377
"Survival",0.00796352970183161
"Survival",0.0122274896001932
"Survival",0.00815038175772656
"Survival",0.0149791589304804
"Survival",0.0196491448245467
"Survival",0.0360714866420479
"Survival",0.0151177127597411
"Survival",0.00837999804178113
"Survival",0.0120741853962006
"Survival",0.00707809574277051
"Survival",0.0120022636059948
"Survival",0.0213064032764621
"Survival",0.0203118275220958
"Survival",0.0312782058412136
"Survival",0.00701506183282213
"Survival",0.0103883804594317
"Survival",0.0301631224950817
"Survival",0.0201787484301696
"Survival",0.0157871247701793
"Survival",0.0177601011424003
"Survival",0.00950306507497841
"Survival",0.00901798623196065
"Survival",0.0193642751373627
"Survival",0.0112235954678991
"Survival",0.00933491379353982
"Survival",0.0120022636059948
"Survival",0.0162173242532291
"Survival",0.0086915618198986
"Survival",0.00420339911901485
"Survival",0.00662724191098563
"Survival",0.0253843281214862
